date,home_team,away_team,home_goals,away_goals,home_xg,away_xg,result
2021-12-12,Napoli,Empoli,0,1,1.61708,0.644488,A
2021-12-12,Sassuolo,Lazio,2,1,0.893952,0.733536,H
2021-12-12,Inter,Cagliari,4,0,3.63912,0.222398,H
2021-12-13,Roma,Spezia,2,0,2.29875,0.609287,H
2021-12-17,Lazio,Genoa,3,1,2.07083,0.172789,H
2021-12-17,Salernitana,Inter,0,5,1.09173,3.31333,A
2021-12-18,Atalanta,Roma,1,4,1.47111,1.99516,A
2021-12-18,Bologna,Juventus,0,2,0.844256,1.39683,A
2021-12-18,Cagliari,Udinese,0,4,0.183657,0.521701,A
2021-12-19,Fiorentina,Sassuolo,2,2,2.26952,1.00122,D
2021-12-19,Spezia,Empoli,1,1,1.36967,1.224,D
2021-12-19,Sampdoria,Venezia,1,1,1.80875,0.811355,D
2021-12-19,Torino,Verona,1,0,0.860761,0.261412,H
2021-12-19,Milan,Napoli,0,1,0.369086,0.994378,A
2021-12-21,Genoa,Atalanta,0,0,0.0227283,1.41779,D
2021-12-21,Juventus,Cagliari,2,0,2.24385,1.13484,H
2021-12-22,Sassuolo,Bologna,0,3,0.775996,1.4889,A
2021-12-22,Venezia,Lazio,1,3,0.755959,1.55202,A
2021-12-22,Verona,Fiorentina,1,1,0.948779,1.28925,D
2021-12-22,Inter,Torino,1,0,1.02989,0.536356,H
2021-12-22,Roma,Sampdoria,1,1,1.45266,1.18082,D
2021-12-22,Empoli,Milan,2,4,1.66086,1.96497,A
2021-12-22,Napoli,Spezia,0,1,1.45364,0.355079,A
2022-01-06,Sampdoria,Cagliari,1,2,0.731494,2.18965,A
2022-01-06,Lazio,Empoli,3,3,3.09009,2.15425,D
2022-01-06,Spezia,Verona,1,2,1.32415,2.16034,A
2022-01-06,Sassuolo,Genoa,1,1,2.1565,0.213242,D
2022-01-06,Milan,Roma,3,1,3.01902,0.861234,H
2022-01-06,Juventus,Napoli,1,1,1.07965,0.884683,D
2022-01-09,Venezia,Milan,0,3,0.511301,3.87292,A
2022-01-09,Empoli,Sassuolo,1,5,1.02555,4.0481,A
2022-01-09,Napoli,Sampdoria,1,0,1.42942,0.369245,H
2022-01-09,Udinese,Atalanta,2,6,0.725694,3.65946,A
2022-01-09,Genoa,Spezia,0,1,0.956415,1.75709,A
2022-01-09,Roma,Juventus,3,4,2.53255,1.45001,A
2022-01-09,Verona,Salernitana,1,2,1.38469,1.28422,A
2022-01-09,Inter,Lazio,2,1,2.15451,0.747451,H
2022-01-10,Torino,Fiorentina,4,0,2.52401,0.472644,H
2022-01-11,Cagliari,Bologna,2,1,1.47121,0.693001,H
2022-01-15,Sampdoria,Torino,1,2,1.28669,1.31237,A
2022-01-15,Salernitana,Lazio,0,3,0.232152,1.73777,A
2022-01-15,Juventus,Udinese,2,0,1.70532,0.552532,H
2022-01-16,Sassuolo,Verona,2,4,0.85553,4.11644,A
2022-01-16,Venezia,Empoli,1,1,1.03771,1.12304,D
2022-01-16,Roma,Cagliari,1,0,2.01468,0.642616,H
2022-01-16,Atalanta,Inter,0,0,1.51513,1.50653,D
2022-01-17,Bologna,Napoli,0,2,0.80171,2.20066,A
2022-01-17,Milan,Spezia,1,2,2.85028,1.56746,A
2022-01-17,Fiorentina,Genoa,6,0,3.75618,0.0786195,H
2022-01-21,Verona,Bologna,2,1,2.05174,0.416668,H
2022-01-22,Genoa,Udinese,0,0,1.73379,0.0599026,D
2022-01-22,Inter,Venezia,2,1,2.86895,0.222828,H
2022-01-22,Lazio,Atalanta,0,0,0.272931,0.310955,D
2022-01-23,Cagliari,Fiorentina,1,1,2.42279,2.56091,D
2022-01-23,Napoli,Salernitana,4,1,4.54865,0.0822889,H
2022-01-23,Spezia,Sampdoria,1,0,0.529956,0.438332,H
2022-01-23,Torino,Sassuolo,1,1,3.25065,0.628281,D
2022-01-23,Empoli,Roma,2,4,1.23141,2.17975,A
2022-01-23,Milan,Juventus,0,0,0.705495,0.352915,D
2022-02-05,Roma,Genoa,0,0,1.4581,0.537092,D
2022-02-05,Inter,Milan,1,2,1.06379,1.17012,A
2022-02-05,Fiorentina,Lazio,0,3,0.709615,2.48806,A
2022-02-06,Atalanta,Cagliari,1,2,0.983984,1.62586,A
2022-02-06,Bologna,Empoli,0,0,0.553308,1.87705,D
2022-02-06,Sampdoria,Sassuolo,4,0,2.41944,1.32565,H
2022-02-06,Venezia,Napoli,0,2,0.387253,1.79731,A
2022-02-06,Udinese,Torino,2,0,1.18272,0.231176,H
2022-02-06,Juventus,Verona,2,0,1.38424,0.434667,H
2022-02-07,Salernitana,Spezia,2,2,0.419799,1.99832,D
2022-02-12,Lazio,Bologna,3,0,2.15933,0.975118,H
2022-02-12,Napoli,Inter,1,1,1.87896,0.770409,D
2022-02-12,Torino,Venezia,1,2,0.545957,0.468815,A
2022-02-13,Milan,Sampdoria,1,0,1.58606,0.171196,H
2022-02-13,Empoli,Cagliari,1,1,0.62072,0.833332,D
2022-02-13,Genoa,Salernitana,1,1,2.59108,0.96554,D
2022-02-13,Verona,Udinese,4,0,0.622109,1.01066,H
2022-02-13,Sassuolo,Roma,2,2,1.08187,1.74236,D
2022-02-13,Atalanta,Juventus,1,1,2.4593,1.04207,D
2022-02-14,Spezia,Fiorentina,1,2,0.489481,2.36382,A
2022-02-18,Juventus,Torino,1,1,0.773842,0.848296,D
2022-02-19,Sampdoria,Empoli,2,0,0.565043,1.31858,H
2022-02-19,Roma,Verona,2,2,0.31384,0.82269,D
2022-02-19,Salernitana,Milan,2,2,0.602765,1.20115,D
2022-02-20,Fiorentina,Atalanta,1,0,0.71376,0.402145,H
2022-02-20,Venezia,Genoa,1,1,1.09963,1.76519,D
2022-02-20,Inter,Sassuolo,0,2,3.34692,1.94409,A
2022-02-20,Udinese,Lazio,1,1,1.84915,1.33877,D
2022-02-21,Cagliari,Napoli,1,1,2.24847,1.45257,D
2022-02-21,Bologna,Spezia,2,1,2.0119,0.262135,H
2022-02-25,Milan,Udinese,1,1,0.778008,0.698483,D
2022-02-25,Genoa,Inter,0,0,0.770871,1.15904,D
2022-02-26,Salernitana,Bologna,1,1,1.32318,0.611632,D
2022-02-26,Empoli,Juventus,2,3,1.37121,2.13647,A
2022-02-26,Sassuolo,Fiorentina,2,1,1.72605,2.13772,H
2022-02-27,Torino,Cagliari,1,2,1.3681,1.69853,A
2022-02-27,Verona,Venezia,3,1,3.53339,0.974017,H
2022-02-27,Spezia,Roma,0,1,0.364313,4.55711,A
2022-02-27,Lazio,Napoli,1,2,1.43139,0.849244,A
2022-02-28,Atalanta,Sampdoria,4,0,2.69433,0.476071,H
2022-03-04,Inter,Salernitana,5,0,4.69296,0.836976,H
2022-03-05,Udinese,Sampdoria,2,1,2.57043,0.661531,H
2022-03-05,Roma,Atalanta,1,0,1.74727,1.05953,H
2022-03-05,Cagliari,Lazio,0,3,0.596491,2.68261,A
2022-03-06,Genoa,Empoli,0,0,1.26288,0.319298,D
2022-03-06,Bologna,Torino,0,0,0.24493,0.754248,D
2022-03-06,Fiorentina,Verona,1,1,1.53524,0.97388,D
2022-03-06,Venezia,Sassuolo,1,4,3.09905,3.70614,A
2022-03-06,Juventus,Spezia,1,0,1.41795,0.984779,H
2022-03-06,Napoli,Milan,0,1,0.377216,1.29857,A
2022-03-12,Salernitana,Sassuolo,2,2,1.63738,1.5945,D
2022-03-12,Spezia,Cagliari,2,0,2.30067,0.490723,H
2022-03-12,Sampdoria,Juventus,1,3,1.39467,1.43772,A
2022-03-12,Milan,Empoli,1,0,0.868404,0.69889,H
2022-03-13,Fiorentina,Bologna,1,0,2.74019,0.966761,H
2022-03-13,Verona,Napoli,1,2,0.870895,2.06949,A
